t,ct
55,27.868120303376077
55,36.342086444295575
55,18.362106501147867
55,40
55,40
55,31.562876532465072
55,37.36469106598596
55,40
55,40
55,31.874681884927682
55,37.78072115375444
55,40
55,36.33275220105316
55,40
55,33.720985124031984
55,31.891303395723657
55,38.82417990232348
55,39.210961276694476
55,34.6286889299556
55,40
55,40
55,40
55,40
55,40
55,40
55,40
55,40
55,35.00424523612376
55,40
55,32.75481857191515
55,40
55,39.66692955763705
55,33.76368087115827
55,40
55,40
55,40
55,40
55,40
55,36.65263005020063
55,40
55,37.87551206303604
55,33.52699636642339
55,40
55,32.34084781735468
55,40
55,40
55,32.07738389620883
55,25.500335658949478
55,40
55,28.925926551404775
55,40
55,40
55,21.68613644615411
55,40
55,40
55,39.25970412805614
55,34.458745055251995
55,40
55,29.42743094873333
55,34.07070186413539
55,40
55,25.984235271750308
55,40
55,30.140013455738018
55,40
55,33.37668218937074
55,25.453560968599696
55,40
55,35.84450925648259
55,40
55,40
55,40
55,40
55,40
55,40
55,40
55,40
55,40
55,39.51573090304661
55,35.053636431576294
55,23.74327908487265
55,34.38227454106528
55,40
55,26.889984971826237
55,38.51149045986147
55,40
55,40
55,33.505753346896995
55,40
55,40
55,38.33205940843414
55,38.12203143991571
55,39.95403096682698
55,40
55,38.66453136203309
55,35.30539790870488
55,35.74894369930767
55,40
55,29.821846971269153
55,32.50328801843985
55,36.46466589337685
55,40
55,39.58532959617262
55,38.399946382839914
55,31.68501549697864
55,29.54615109564556
55,37.22224223633753
55,40
55,33.05356051919581
55,40
55,29.24993125265434
55,38.62963169968628
55,40
55,33.910062727696825
55,40
55,32.01550742999447
55,40
55,40
55,35.78945081607007
55,28.590924736835422
55,37.27267319266677
55,38.737839522354484
55,33.32393022146912
55,28.64455035247131
55,38.02923655407911
55,40
55,34.49523536713184
55,33.84945905973917
55,40
55,37.83799947886434
55,24.95676943894486
55,38.47396182684563
55,32.88764277263165
55,40
55,40
55,32.174899309350515
55,40
55,40
55,40
55,26.980409604801444
55,40
55,33.55754689219872
55,32.21656518502279
55,40
55,40
55,33.10303098927311
55,39.39448245040463
55,40
55,36.27067506081448
55,40
55,37.52466615068577
55,38.1247542698778
55,36.47897732698416
55,40
55,40
55,23.66947361944148
55,34.60623634582172
55,29.70183109204764
55,32.97978425189787
55,40
55,37.566592599476735
55,40
55,40
55,31.575323880564532
55,29.07318134972557
55,33.098208929380476
55,36.869516334602416
55,28.0559289466661
55,32.85223790733266
55,40
55,40
55,40
55,40
55,40
55,31.950762730681042
55,37.532147277678455
55,40
55,35.72017638145961
55,32.00611363629256
55,40
55,32.51814020771656
55,40
55,40
55,35.04720428266859
55,32.648266011775256
55,31.032984519923676
55,40
55,40
55,38.17832693397179
55,40
55,40
55,38.888663905860504
55,40
55,40
55,40
55,24.26988416068087
55,40
55,40
55,22.644232915168274
55,19.692920605200495
55,32.57521201660582
55,31.696421298995695
55,40
55,36.03465331162469
55,30.852192902905966
55,40
55,34.47402039012313
55,40
55,26.330946410025525
55,40
55,40
55,31.643255272316278
55,40
55,34.53738283233778
55,40
55,40
55,40
55,36.627488521629445
55,40
55,40
55,36.33677282034892
55,24.154219325747142
55,40
55,39.62546133011151
55,40
55,40
55,32.101112644402065
55,40
55,40
55,34.22914787136766
55,38.10187246261273
55,34.00293405611652
55,40
55,40
55,29.40041587508514
55,27.610992223441805
55,38.831465628431346
55,30.866936261308336
55,37.465626460937855
55,40
55,40
55,40
55,32.543025029056054
55,39.09263888886053
55,40
55,38.28679735585589
55,40
55,40
55,40
55,40
55,32.78946969276013
55,40
55,37.05036499142076
55,38.75015261276186
55,39.48141705038558
55,35.17992538477942
55,31.086188998923287
55,38.2087365711685
55,39.09634865008137
55,19.303361238697423
55,35.57734041963578
55,40
55,38.15682646191694
55,37.05821965994086
55,37.18022226314988
55,34.8275601849531
55,40
55,29.487028918425857
55,40
55,29.144024657022584
55,27.92493153694106
55,33.40887134456985
55,40
55,40
55,40
55,40
55,40
55,39.306521993760676
55,40
55,40
55,38.159841039409706
55,40
55,25.0663361791183
55,40
55,37.33628818393767
55,40
55,37.54868265054883
55,40
55,36.363393903545244
55,31.48653765911051
55,33.963816380163074
55,40
55,39.11494214405379
55,40
55,40
55,26.533206694066827
55,40
55,31.144393094037113
55,23.800536179114324
55,37.68707370398815
55,34.45938549239837
55,33.27437496497994
55,26.99497723414475
55,35.46450583644601
55,21.34135194815709
55,29.83997535023839
55,40
55,40
55,25.58807081895538
55,35.38523539558525
55,40
55,36.50301174106927
55,40
55,40
55,34.38688812775286
55,28.398423117467075
55,21.956139207401385
55,40
55,40
55,37.94439772031588
55,40
55,40
55,40
55,40
55,40
55,40
55,18.970495133030987
55,35.601097989870745
55,26.96770372623781
55,40
55,29.52853341649808
55,31.63385087817485
55,40
55,40
55,32.76529440850301
55,34.315948888009345
55,34.004316490832565
55,40
55,27.87146088819634
55,40
55,38.1519559539392
55,38.80082921582219
55,38.897839091732784
55,39.710572677088805
55,40
55,37.055196527774825
55,19.92224104111739
55,32.6104792024374
55,40
55,40
55,34.64043092944534
55,40
55,39.5263513403053
55,40
55,40
55,32.29473478587688
55,40
55,40
55,30.086616081916457
55,40
55,40
55,40
55,37.001590191709575
55,40
55,40
55,32.910737715491415
55,40
55,40
55,40
55,40
55,40
55,20.361585449082078
55,35.19318336172123
55,40
55,40
55,28.073359273143318
55,39.51763531225362
55,36.94817070695384
55,37.88769476487915
55,38.693712648000925
55,40
55,33.443262253651255
55,40
55,40
55,30.275481739945906
55,40
55,39.63292341273829
55,37.64115478925917
55,38.94437570470562
55,39.067318476371405
55,38.374835258930155
55,39.80552449245906
55,40
55,24.149156508377686
55,38.86067779064858
55,40
55,35.14988931033565
55,40
55,32.88982851940072
55,40
55,23.670913782344346
55,40
55,38.93361881283971
55,33.38188533492465
55,27.402198724215573
55,20.39312114257868
55,39.106451099998715
55,33.197553744889376
55,40
55,39.928805735728
55,35.64975915210781
55,40
55,40
55,40
55,35.00362623438739
55,40
55,40
55,40
55,35.854937328683114
55,40
55,40
55,22.602373495547667
55,38.07605376651834
55,28.236112713939157
55,40
55,40
55,40
55,39.66721001677249
55,28.742450748920714
55,40
55,40
55,24.314727335293245
55,36.2107567012946
55,40
55,32.446593472250086
55,40
55,40
55,30.341493954717436
55,40
55,38.48591486890905
55,40
55,31.897120089621367
55,40
55,40
55,29.838536314486912
55,40
55,40
55,34.18580363001698
55,36.72534742490014
55,29.55075869826087
55,23.04172126597256
55,40
55,40
55,22.747856251739528
55,35.19603657316478
55,40
55,37.833288552642664
55,37.0504857225215
55,40
55,40
55,40
55,35.73000551344997
55,34.708563182300594
55,40
55,32.47646375476709
55,40
55,37.315442631004046
55,40
55,40
55,28.388449156947654
55,40
55,35.76894654538885
55,25.795139239564506
55,28.8341570100044
55,40
55,23.100078036907643
55,40
55,40
55,40
55,40
55,40
55,40
55,27.291968252623768
55,35.56837676844418
55,40
55,34.01013484196458
55,36.47267686052375
55,40
55,28.729362938222497
55,34.69081238495041
55,40
55,26.865877047766276
55,28.702000752447614
55,40
55,40
55,40
55,38.47950426452486
55,28.829280997507553
55,33.14074081938855
55,40
55,32.82894222434288
55,36.63941575957046
55,40
55,39.90929444662074
55,25.711495473725876
55,40
55,32.76580231406544
55,35.43013129609561
55,40
55,32.94835186640266
55,36.14495231255232
55,39.49477315274939
55,40
55,40
55,31.65251066093971
55,40
55,34.51850798148216
55,37.68346167398164
55,40
55,34.077215913265505
55,40
55,40
55,27.72279033512856
55,40
55,40
55,40
55,40
55,28.22603328667877
55,40
55,35.27654137827271
55,40
55,40
55,40
55,40
55,40
55,24.191410000685487
55,40
55,40
55,38.438912699612075
55,40
55,40
55,40
55,29.9118790251675
55,40
55,40
55,24.116271692677657
55,40
55,40
55,40
55,36.11091818563874
55,40
55,40
55,40
55,31.903548131329607
55,40
55,40
55,40
55,40
55,40
55,30.891243029596005
55,37.87577023594146
55,26.98229124069729
55,40
55,38.08118238073624
55,32.04250715768507
55,40
55,40
55,40
55,40
55,40
55,39.27340037271437
55,24.741739651774505
55,38.221217159031575
55,24.515154222531795
55,40
55,40
55,29.445533738355454
55,40
55,35.4837962693609
55,28.69698140243606
55,24.784590859843014
55,40
55,21.02255448668883
55,32.25638137199662
55,34.92972805978358
55,33.91906210321935
55,32.494946866179255
55,35.19522752860688
55,37.26042633608134
55,40
55,40
55,25.766265419765336
55,39.48321983883664
55,32.12645337289511
55,31.031811639945758
55,40
55,38.52734583741283
55,40
55,40
55,40
55,36.01128709112685
55,36.84934966604142
55,28.946219101312135
55,40
55,40
55,35.100026363164936
55,40
55,35.912716987351175
55,40
55,40
55,39.36069247614855
